index,id,sentence,subject_entity,object_entity,label,source
872,872,"광기 전쟁이라고도 불린 프랑수아 2세와 프랑스의 왕 샤를 8세 간 , 제2차 전쟁의 끝에 막시밀리안 1 , 세와 안 드 브르타뉴 간의 결혼이 베르제 조약 조건으로써, 프랑스의 ; 왕이 허락 ; 한 ; 것이 아니라는 것을 근거로 불법임을 선포했다 . .","{'word': '안 드 브르타뉴', 'start_idx': 58, 'end_idx': 65, 'type': 'PER'}","{'word': '프랑수아 2세', 'start_idx': 13, 'end_idx': 19, 'type': 'PER'}",per:other_family,wikipedia
897,897,"! 루이 15세의 , 손자였던 루이 16세는 미국 독립전쟁에서 신생 미국 정부를 : 열렬히 지원하였고, , 영국에게서 독립 ! 하는 것을 , 크게 도 , 왔다.","{'word': '루이 16세', 'start_idx': 13, 'end_idx': 18, 'type': 'PER'}","{'word': '루이 15세', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}",per:other_family,wikipedia
1066,1066,"한명진 예비 . 후보는 "" , 전남의 ; 아들로 태어나 오랜 ; 세월 . 대한민국 예산전문가로 기획재정부 노무현 대통령 청와대 행정관 방위사업청 차장으로 국가에 헌신해온 한명진 : 이 지역발전을 ! 위한 새로운 , 길에 . 나섰다""며 ? ""전남의 : 미래와 지역 , 의 비전을 : 상의 ? 하고 : 우리의 미래와 ; 비전 : 들을 지역민 ; 과 ? 함께 ! 신명나게 ? 풀고 , 싶다""며 야심찬 ! 포부를 밝혔다.","{'word': '노무현', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 29, 'end_idx': 32, 'type': 'LOC'}",per:place_of_residence,wikitree
1081,1081,", 에스파뇰에서의 프로 데뷔 이후, 루이스 미야 감독으로부터 스페인 U-21 국가대표팀에 : 차출되었다 : .","{'word': '루이스 미야', 'start_idx': 18, 'end_idx': 23, 'type': 'PER'}","{'word': '스페인', 'start_idx': 32, 'end_idx': 34, 'type': 'LOC'}",per:place_of_residence,wikipedia
1198,1198,", 김동진은 대한민국의 법조인이다.","{'word': '김동진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 5, 'end_idx': 8, 'type': 'LOC'}",per:place_of_residence,wikipedia
1265,1265,"당시 베네치아에는 티치아노, 조르조네, 팔마 일 베키오가 활동을 하고 ? 있었다.","{'word': '티치아노', 'start_idx': 10, 'end_idx': 13, 'type': 'PER'}","{'word': '베네치아', 'start_idx': 3, 'end_idx': 6, 'type': 'LOC'}",per:place_of_residence,wikipedia
1662,1662,"이 : 날 토론회에는 경상북도의회 : 장경식 의장과 이철우 경북도지사, 임종식 경북교육감을 비롯 배지숙 대구광역시의회 의장, 박인영 부산광역시의회 의장, , 황세영 울산광역시의회 의장, 김지수 : 경상남도의회 의장 등 영남권 시· , 도의회 의장과 의원, 국회 박명재 의원(포항), 최교일 의원(영주문경예천 . ), 백승주 의원(구미), 김석기 의원( . 경주), 박재호 의원( : 부산 남구) 등을 비롯해 지방자치법 개정을 : 직접 다루는 행정안전위원회 이채익 의원(울산 남구 , ), 박완수 의원(창원) 등 지역 국회의원 그리고 행정안전부, . 학계 전문가, 관계 공무원 : 등 300여명이 참석, 지방자치법 개정이 얼마나 중요한가를 보여줬다.","{'word': '이채익', 'start_idx': 232, 'end_idx': 234, 'type': 'PER'}","{'word': '울산 남구', 'start_idx': 239, 'end_idx': 243, 'type': 'LOC'}",per:place_of_residence,wikitree
1909,1909,"일본 천황의 즉위식인 즉위식 ? 은 대대로 교토 어소 . 의 . 자신전에서 이루어졌는데, ; 메이지 유신으로 천황이 도쿄로 옮겨 , 가면서, 1889년에 제정된 구 ! 황실전범 제 ? 11조에 따라 즉위 ! 식에서 대상제는 교토에서 거행 ! 하도록 규정했고, 다이쇼 천황과 쇼와 천황 ; 도 교토 어소에서 즉위에 관 . 한 일련의 의식이 . 거행되었다 , .","{'word': '다이쇼 천황', 'start_idx': 121, 'end_idx': 126, 'type': 'PER'}","{'word': '쇼와 천황', 'start_idx': 129, 'end_idx': 133, 'type': 'PER'}",per:other_family,wikipedia
1969,1969,"; 김길식(金吉植, 1978년 8월 24일 , ~)은 대한민국의 은퇴한 ; 축구 선수이자 현 . 축구 ; 감독으로 선수 ! 시절 ; 포지션은 미드필더이였으며 현재 안산 그리너 : 스 FC , 의 감독을 맡고 ? 있다 ! .","{'word': '김길식', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 26, 'end_idx': 29, 'type': 'LOC'}",per:place_of_residence,wikipedia
2182,2182,"그리고 체사레 보르자와 페르디난도 2세의 뒤 ? 를 이어 나폴리의 국왕으로 즉위 ? 한 ; 페데리코 . 의 . 딸 : 사이 . 의 혼담을 , 성사되지 , 못하자, 그 대신 ; 페데리코 국왕에게 알폰소 2세의 . 적장자인 비 , 셸리에 공작 ? 을 . 루크레 ? 치아 보르자와 ; 혼인시키는 : 일 , 에 동의하 , 라고 위협하였다.","{'word': '페르디난도 2세', 'start_idx': 13, 'end_idx': 20, 'type': 'PER'}","{'word': '알폰소 2세', 'start_idx': 84, 'end_idx': 89, 'type': 'PER'}",per:other_family,wikipedia
2344,2344,"하지만 2차 예송에서 : 인선왕후가 죽었을 때, 서인 ? 은 효종이 차자이므로 ! 조대비( . 자의대비 : ) : 가 9개월간 상복 ! 을 입어야 ! 한다고 했고, 남인 . 은 효종을 , 장자 , 로 인정하여 1년간 입어야 한다고 . 했다.","{'word': '자의대비', 'start_idx': 43, 'end_idx': 46, 'type': 'PER'}","{'word': '인선왕후', 'start_idx': 12, 'end_idx': 15, 'type': 'PER'}",per:other_family,wikipedia
2549,2549,"유스티누스 2세 ? 의 후계자 티베리우스 2세는 페르시아 . 와 싸우면서 ; 아바르족 : 은 , 공물로써 . 회유 ! 하려고 했다.","{'word': '유스티누스 2세', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '티베리우스 2세', 'start_idx': 14, 'end_idx': 21, 'type': 'PER'}",per:other_family,wikipedia
2590,2590,안네 매키넨은 2006년 3월 9일에 열린 독일 ; 과의 알가르브컵 경기에서 A ? 매치 100경기 출전 기록 ; 을 수립했으며 핀란드에서 개최된 UEFA 여자 유로 2009에서 핀란드의 8강전 진출에 기여했다 ! .,"{'word': '안네 매키넨', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '핀란드', 'start_idx': 63, 'end_idx': 65, 'type': 'LOC'}",per:place_of_residence,wikipedia
2671,2671,"소성왕, : 헌덕왕 , , 흥덕왕 ? , 김충공의 아버지이자 애장왕, ? 김체명, 민애왕의 할아버지이다.","{'word': '헌덕왕', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '애장왕', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",per:other_family,wikipedia
2862,2862,"카를로마누스 2세는 그의 할아버지 카롤루스 2세 칼부스의 통치기간 중에 태어났으나, 레기노( ? Regino)에 의하면 할아버지 카롤루스 2세 칼부스는 안스가르드의 집안이 지위가 낮아 며느리로 받아들이길 거부했다.","{'word': '카롤루스 2세 칼부스', 'start_idx': 69, 'end_idx': 79, 'type': 'PER'}","{'word': '카를로마누스 2세', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}",per:other_family,wikipedia
2893,2893,"문하시중 이자연의 . 조카이고 : 인예왕후 : , 인경현비, 인절현비 : 와는 사촌간 . 이다.","{'word': '인절현비', 'start_idx': 27, 'end_idx': 30, 'type': 'PER'}","{'word': '이자연', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}",per:other_family,wikipedia
2895,2895,"; 1920년대 초반, 코펜하겐 , 덴마크에서 살 , 고 있는 일러스트레이터 겸 예술가 '게르다 베게너 , '(알리시아 비칸데르) : 는 ; 그녀의 남편, '에이나르 베게너'(에디 , 레드메인 , )에게 여장을 ! 하고 자신 ! 의 ; 초상화에 여성 모델로 , 서 , 달라는 요청한다.","{'word': '게르다 베게너', 'start_idx': 43, 'end_idx': 49, 'type': 'PER'}","{'word': '덴마크', 'start_idx': 16, 'end_idx': 18, 'type': 'LOC'}",per:place_of_residence,wikipedia
2969,2969,"아버지 남연군 이구가 은신군 ? 의 양자로 . 입양되면서 그는 사도세자 , 의 증손자이자 , 낙천군의 증손자도 되며, 숙종의 일곱째 서자 연령군의 4대손 , 도 된다 ! .","{'word': '은신군', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '사도세자', 'start_idx': 30, 'end_idx': 33, 'type': 'PER'}",per:other_family,wikipedia
3017,3017,"장경왕후가 사망하자 ; 그 ; 는 다시 단경왕후 . 의 복권을 주장하였고, 이때 ! 는 훈구파 대신들을 임금 . (왕비)에게 불충 ! 한 존재들이라며 신랄하게 ? 비판하였다 ? .","{'word': '단경왕후', 'start_idx': 17, 'end_idx': 20, 'type': 'PER'}","{'word': '장경왕후', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}",per:other_family,wikipedia
3145,3145,"숙종의 , 초비(初妃) 인경왕후와 인현왕후는 촌수 . 로 따지면 ? 11촌 고질(姑姪)지간으로, 인현왕후는 인경왕후의 아버지인 : 김만기·숙부인 ; 김만중 ; 와 : 같은 항렬인 10촌 ! 사종형제지간이다.","{'word': '인경왕후', 'start_idx': 53, 'end_idx': 56, 'type': 'PER'}","{'word': '인현왕후', 'start_idx': 47, 'end_idx': 50, 'type': 'PER'}",per:other_family,wikipedia
3272,3272,"슈케르는 대회 득점왕으로 골든 슈의 주인이 되었고, 브라질의 호나우두에 이어 최우수 선수 2위에 올라 실버 볼도 가져갔다 ; .","{'word': '호나우두', 'start_idx': 34, 'end_idx': 37, 'type': 'PER'}","{'word': '브라질', 'start_idx': 29, 'end_idx': 31, 'type': 'LOC'}",per:place_of_residence,wikipedia
3431,3432,따라서 족보상으로 레지널드 폴 . 은 에드워드 4세와 리처드 3세 두 국왕의 종손이자 워릭 백작 리처드 네빌의 증손자가 되는 셈이다.,"{'word': '리처드 3세', 'start_idx': 27, 'end_idx': 32, 'type': 'PER'}","{'word': '에드워드 4세', 'start_idx': 18, 'end_idx': 24, 'type': 'PER'}",per:other_family,wikipedia
3440,3441,. 《포켓몬스터DP 디아루가·펄기아》에서는 들판시티의 ; 체육관장 맥실러와 갤럭시단의 보스 태홍이 사용한다.,"{'word': '맥실러', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '들판시티', 'start_idx': 22, 'end_idx': 25, 'type': 'LOC'}",per:place_of_residence,wikipedia
3610,3612,"강동훈(음력 1982년 3월 26일~)은 대한민국의 리그 오브 레전드 프로게임단 감독이며 2010년부터 2019년까지 DRX의 , 감독직을 수행했고 현재 KT 롤스터의 감독을 맡고 있다.","{'word': '강동훈', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 23, 'end_idx': 26, 'type': 'LOC'}",per:place_of_residence,wikipedia
3653,3655,러시아 대통령 블라디미르 푸틴 ; 은 6월 초에 ; 비상 : 사태를 선포했다.,"{'word': '블라디미르 푸틴', 'start_idx': 8, 'end_idx': 15, 'type': 'PER'}","{'word': '러시아', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:place_of_residence,wikipedia
3655,3657,"그러나 , 그해 효종비 인선왕후(仁宣王后)가 죽자, 살아있던 시어머니 자의대비 장렬왕후 ! 가 . 입는 ; 상복 문제로 윤휴( . 尹鑴 ? ), 허목 : 등 남인을 공격 ? 했다가, 동래부사 ! 로 좌천되었다.","{'word': '인선왕후', 'start_idx': 11, 'end_idx': 14, 'type': 'PER'}","{'word': '장렬왕후', 'start_idx': 42, 'end_idx': 45, 'type': 'PER'}",per:other_family,wikipedia
3703,3705,"태종무열왕 김춘추는 진지왕의 ! 아들 ; 인 김용춘과 진평왕의 딸 : 인 천명공주 ? 사이에서 태어났는데, 진지왕 , 이 진평왕의 삼촌 ; 이 ? 므로 ; 용춘은 천명의 5촌당숙이었다 , .","{'word': '진평왕', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '진지왕', 'start_idx': 50, 'end_idx': 52, 'type': 'PER'}",per:other_family,wikipedia
3890,3892,; 한편 이 때문에 희비 윤씨 ? 및 윤계종 등의 친족들 . 이 ; 반발하였다 ; .,"{'word': '희비 윤씨', 'start_idx': 9, 'end_idx': 13, 'type': 'PER'}","{'word': '윤계종', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}",per:other_family,wikipedia
3925,3927,"제한적 본인 확인제는 ? 2006년 7월에 정보통신망 이용촉진 . 및 정보보호 , 등에 , 관한 법률에 포함 ? 되면서 ! 제정되었고 노무현 정부 막바지인 ? 2007년 . 7월부터 ! 하루 평균 30만 명 . 이상 ! 의 네티즌이 이용하고 게시판 기능 ! 이 있는 인터넷 사이트는 이 . 제도 ; 의 적용을 받게 되었는데, 대한민국의 ; 대표 ; 적인 . 포털 사이트 : 인 ; 네이버 ? , 다음 등에서는 ! 이 ! 제도가 2007년 6월 28일부터 조기 ; 에 적용되었었다.","{'word': '노무현', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 150, 'end_idx': 153, 'type': 'LOC'}",per:place_of_residence,wikipedia
4051,4053,"성은 김(金)이고, 이름은 언승(彦昇)이며, 신라 ; 원성왕의 장남인 김인겸 ! 의 차남 ; 으로 소성왕의 ? 동생이다.","{'word': '소성왕', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '원성왕', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",per:other_family,wikipedia
4057,4059,"병력이 ; 적었던 셀주크 제국의 알프 아르슬란은 휴전을 바랐으나, 로마누스는 이를 거부하고, 만지케르트에서 셀주크 제국군 ; 과 전투를 벌였다.","{'word': '알프 아르슬란', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}","{'word': '셀주크 제국', 'start_idx': 8, 'end_idx': 13, 'type': 'LOC'}",per:place_of_residence,wikipedia
4071,4073,엔리코 단돌로(1107년 – 1205년 : )는 1193년부터 베네치아 공화국의 도제였고 제 ; 4 : 차 십자군의 비잔티움 제국의 침략에 결정적인 ! 역할을 ; 한 인물 ; 이다.,"{'word': '엔리코 단돌로', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '베네치아 공화국', 'start_idx': 32, 'end_idx': 39, 'type': 'LOC'}",per:place_of_residence,wikipedia
4076,4078,노무현은 광주 노씨 광주군파 31대 손으로 광주 노씨는 광주광역시 일 : 곡동에 집성촌을 이루고 있는 가문이다 : .,"{'word': '광주 노씨', 'start_idx': 5, 'end_idx': 9, 'type': 'PER'}","{'word': '광주광역시', 'start_idx': 31, 'end_idx': 35, 'type': 'LOC'}",per:place_of_residence,wikipedia
4205,4207,"콘라트 2세는 오토 1세의 딸 리우트가르트의 증손자였으므로 1024년 황제 하인리히 2세가 자녀 없이 죽자 ; 독일의 국왕(프랑크인의 왕)을, 1027년 ? 에는 : 신성 로마 제국 황제관을 차지했다.","{'word': '콘라트 2세', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '하인리히 2세', 'start_idx': 42, 'end_idx': 48, 'type': 'PER'}",per:other_family,wikipedia
4258,4260,"종로구 국회의원인 새정치민주연합의 정세균 . 상임 , 고문은 , ""저를 . 비롯해 . 종로 주민들의 극심한 : 반대 , 에도 불구하고 정부가 법까지 바꿔가면서 대한항공이 경복궁 앞에 호텔을 ? 건립 . 할 수 있도록 ? 길을 ; 터줬는데, ‘땅콩 ? 리턴’ 때문에 무산될 위기 ? 에 ? 처 ! 했다""고 말했다 . .","{'word': '정세균', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '종로구', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:place_of_residence,wikipedia
4648,4650,자코모 불가렐리(1940년 10월 24일 ~ 2009년 2월 12일) ; 는 : 이탈리아의 축구 선수이다.,"{'word': '자코모 불가렐리', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '이탈리아', 'start_idx': 40, 'end_idx': 43, 'type': 'LOC'}",per:place_of_residence,wikipedia
4914,4916,"한편, 울산 울주군에서는 서범수 ? 전 울산 ! 경찰청 : 장이 본선행 티켓 : 을 : 거머쥐면서 부산진갑에 공천된 서병수 전 부산시 : 장과 함께 PK 사상 첫 ‘ : 형제 공천 . ’ ; 이라는 기록을 세웠다.","{'word': '서범수', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '울산 울주군', 'start_idx': 4, 'end_idx': 9, 'type': 'LOC'}",per:place_of_residence,wikitree
4920,4922,"이지용 ? 은 정 3 ; 위 : 훈 1등으로 1928년 사망 : 했으며, 그의 ? 작위 ! 는 ? 양손자 이영주(李永柱)가 습작하였다.","{'word': '이지용', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '이영주', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}",per:other_family,wikipedia
5018,5020,"사이메이 천황 사후 덴지 천황이 7년이나 즉위하지 않고 있었던 것이 아니라 사실은 덴지 천황의 친 . 여동생인 하시히토노 히메미코가 선대 고토쿠 천황의 황후 자격으로 황위를 이었다는 설의 근거는 ; 《만요슈 , 》(萬葉集)에 나오는 '중황명(中皇命)'이라는 인물의 존재이다.","{'word': '덴지 천황', 'start_idx': 46, 'end_idx': 50, 'type': 'PER'}","{'word': '사이메이 천황', 'start_idx': 0, 'end_idx': 6, 'type': 'POH'}",per:other_family,wikipedia
5066,5068,우학유의 부인 : 전주 이씨 ! 는 조선 태조 이성계 ? 의 : 6대조 ; 인 이린 ; 의 누이이기도 하다 . .,"{'word': '이성계', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '전주 이씨', 'start_idx': 8, 'end_idx': 12, 'type': 'PER'}",per:other_family,wikipedia
5072,5074,"경기도 의정부시 갑의 오영환, 의왕시· , 과천시의 이소영, 서울 동대문구 을의 장경태, , 경기도 안산시 단원구 을 ! 의 김남국, 대전 동구의 장철민 등이 모두 지역구에서 , 당선된 30대 신인 정치인이었다.","{'word': '장경태', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '서울 동대문구 을', 'start_idx': 31, 'end_idx': 39, 'type': 'LOC'}",per:place_of_residence,wikipedia
5180,5182,"666년 12월, 고구려가 형제간 ! 내부 . 권력투쟁이 ; 발생 : 하는 동안 연개소문의 동생이자 ? , : 연남생 ? ,연남건 형제의 숙부인 고구려 : 의 대신 연정토가 고구려 남쪽의 12 , 성, 7백 63호 : , 3543 ; 명 , 을 : 데리고 신라 : 에 투항 해 버렸다.","{'word': '연남건', 'start_idx': 51, 'end_idx': 53, 'type': 'PER'}","{'word': '고구려', 'start_idx': 76, 'end_idx': 78, 'type': 'DAT'}",per:place_of_residence,wikipedia
5269,5271,"2004년 10월 , 14일, . 1주일 전 갑작스런 노로돔 시아누크 국왕의 퇴 . 위로 : , , 노로돔 시하모니 국왕이 왕위 선발 위원회에 의해 선택되었다.","{'word': '노로돔 시하모니', 'start_idx': 44, 'end_idx': 51, 'type': 'PER'}","{'word': '노로돔 시아누크', 'start_idx': 26, 'end_idx': 33, 'type': 'PER'}",per:other_family,wikipedia
5310,5312,". 소성왕, 헌덕왕, ! 흥덕왕의 ; 동생이며 : , 애장왕의 숙부 : 였다.","{'word': '소성왕', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '애장왕', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}",per:other_family,wikipedia
5412,5414,"선덕여왕이 죽은 : 뒤 왕위 , 가 . 사촌동생인 진덕여왕에게 돌아가는 점으로 ! 보아, 선덕여왕보다 먼저 사망했을 것으로 추정된다.","{'word': '선덕여왕', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '진덕여왕', 'start_idx': 21, 'end_idx': 24, 'type': 'PER'}",per:other_family,wikipedia
5475,5477,"조국 . 파문 부산시민연대 ? 에 참여중인 유재중(자유한국당, 부산 수영구 국회의원) 자유한국당 부산시당 위원장은 “ : 연 ! 석 : 회의는 이념과 정파를 떠나서 상식적이고 양심적인 부산 . 시민을 대표하여 . , . 특권의 상징 조국장관 파면이 이루어질 때까지 그 중심 . 에서 활동할 ; 것” 이라고 말했다 ; .","{'word': '유재중', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '부산 수영구', 'start_idx': 29, 'end_idx': 34, 'type': 'LOC'}",per:place_of_residence,wikitree
5642,5644,"이날 회의 . 에는 정부에서 유은혜 사회부총리 겸 . 교육부 장관, 진영 행정안전부 장관, 박능후 보건복지부 장관 등이 ? , 대구에서는 권영진 대구광역시 ; 장, 배지숙 대구시의회 의장, 강은희 대구시교육감 ! , 민복기 , 대구시의사회 코로나19 대책본부장, : 송민헌 대구지방경찰청장, 여환섭 대구지방검찰청 검사장, 이지만 대구 ? 소방본부장, 황인권 육군 제2작전 ? 사령부 사령관 등이 참석 ; 했다.","{'word': '강은희', 'start_idx': 96, 'end_idx': 98, 'type': 'PER'}","{'word': '대구광역시', 'start_idx': 74, 'end_idx': 78, 'type': 'LOC'}",per:place_of_residence,wikitree
5741,5743,사마란치가 스페인 . 에서 ! 프랑코 : 정권에 협력했다는 것도 ! 비판 ? 의 이유가 되었다 ! .,"{'word': '사마란치', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '스페인', 'start_idx': 6, 'end_idx': 8, 'type': 'LOC'}",per:place_of_residence,wikipedia
5764,5766,"해방 이후 친 ; 나치 세력 , 을 척결하려는 벨기에의 사회 분위기 속에서, : 에르제가 독일군에 의해 관리되었던 신문에 그림을 게재하고 나치스 ? 에게 저항을 하지 않고 소극적인 태도를 보였다는 이유 때문에 벨기에 사람들은 그를 냉대했다.","{'word': '에르제', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '벨기에', 'start_idx': 20, 'end_idx': 22, 'type': 'LOC'}",per:place_of_residence,wikipedia
5899,5901,"그는 1441년 1월 20일, 조선 한성부에서 세종대왕의 넷째 아들인 임영대군의 둘째 아들로 태어났으며, 1466년에는 등준시무과에 갑과 급제함에 이어 도총관이 되어서 이듬해 1467년 남이와 함께 이시애의 난을 진압하는 총사령관에 임명되고 난을 진압한 공로로 27세의 나이로 병조판서 , 에 제수되었으며, 그 해 남이에게 그 직을 넘기고 1468년 음력 7월 17일에 28세의 나이로 영의정에 임명되었다.","{'word': '임영대군', 'start_idx': 39, 'end_idx': 42, 'type': 'PER'}","{'word': '조선 한성부', 'start_idx': 17, 'end_idx': 22, 'type': 'LOC'}",per:place_of_residence,wikipedia
5982,5984,스위스 베른 ! 에서 특허국 ; 직원으로 일하던 알베르트 아인슈타인 ! 은 1905년 특수 상대성이론을 제창하였다.,"{'word': '알베르트 아인슈타인', 'start_idx': 22, 'end_idx': 31, 'type': 'PER'}","{'word': '스위스', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:place_of_residence,wikipedia
6068,6070,"광주체육 : 고등학교 : 장 김성남은 "" . 이번 제100회 전국 체육대회에서 : 우리학교 선수 , 들이 투혼을 발휘하여 좋은 성적 ; 을 거둔 것 ! 이 너무도 자랑스럽다. 앞으로도 더욱 노력하여 대한민국을 대표 ; 하는 선수가 되길 소망한다 ; . 이번 대회 . 에서 금메달 ! 을 따지 . 못한 선수들도 더욱 노력하여 내년 ! 에는 올해보다 더 나은 좋은 성적을 거두길 바란다""며 선수들을 격려했다.","{'word': '김성남', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 91, 'end_idx': 94, 'type': 'LOC'}",per:place_of_residence,wikitree
6086,6088,"김함의 , 차녀는 고경명 : 의 장인 김백균( ? 金百鈞, 1525~1584 ! )에게 출가했고, 김함의 손자가 바로 김성원(金成遠)이다.","{'word': '고경명', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}","{'word': '장인 김백균', 'start_idx': 13, 'end_idx': 18, 'type': 'POH'}",per:other_family,wikipedia
6089,6091,"아버지 . 로부터 무양 ! 후 : 를 습봉했고, ! 동생 사마소가 진왕에 봉해지자 경왕 ! 으로 추존되었으며, , 조카 ? 사마염 즉위 후 ! 황제로 추존되었다.","{'word': '사마소', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '사마염', 'start_idx': 51, 'end_idx': 53, 'type': 'PER'}",per:other_family,wikipedia
6158,6160,"1934년에 : 카피차 ; 는 다시 ; 소비에트 연방으로 건너가 액체 ; 헬륨에 관한 . 일련의 실험을 ! 진행하였고, 1937년 ? 에 액체 헬륨이 초유체임을 발견하였다.","{'word': '카피차', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '소비에트 연방', 'start_idx': 15, 'end_idx': 21, 'type': 'LOC'}",per:place_of_residence,wikipedia
6243,6245,헤카톤케이레스의 아버지인 우라노스는 자신의 자식들인 이들 헤카톤케이레스와 외눈박이 키클롭스를 태어날 때부터 아주 싫어해서 어머니 가이아(대지)의 깊은 곳 타르타로스에 강력한 사슬로 묶고 감추어 두고 햇빛을 보지 못하게 만들었다 ; .,"{'word': '헤카톤케이레스', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '가이아', 'start_idx': 72, 'end_idx': 74, 'type': 'LOC'}",per:other_family,wikipedia
6406,6408,"일찍이 출가 ? 하여 불교승려가 된 ? 경덕국사 . 난원은 의천의 외할아버지 김은부의 아들로, 의천의 외삼촌이며 원혜왕후, 원성왕후 : 의 친정 오라비 ! 가 된다.","{'word': '김은부', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}","{'word': '원혜왕후', 'start_idx': 56, 'end_idx': 59, 'type': 'PER'}",per:other_family,wikipedia
6428,6430,"신영대(1968년 1월 15일 ~) , 는 대한민국의 정치인으로 제21대 . 국회의원 : 선거에서 전북 군산시 국회의원으로 당선되었다.","{'word': '신영대', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '전북 군산시', 'start_idx': 48, 'end_idx': 53, 'type': 'LOC'}",per:place_of_residence,wikipedia
6429,6431,"; 742년부터 , 신라 . 경덕왕 : 이 ! 아버지인 성덕왕의 ! 공덕을 널리 , 알리기 위해 만들려 했으나 뜻을 이루지 , 못 ! 하고 : , 손자 혜공왕이 771년에 완성했다.","{'word': '혜공왕', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}","{'word': '경덕왕', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",per:other_family,wikipedia
6533,6535,"권순형 (權純亨, 1986년 6월 16일 ~)은 대한민국의 축구 , 선수 ? 로 현 K리그1 성남 ; FC의 소속이다.","{'word': '권순형', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 27, 'end_idx': 30, 'type': 'LOC'}",per:place_of_residence,wikipedia
6675,6677,"생부 , 김병팔은 자기가 김성근 생전 ; 에 태어난 자식이라 하여 작위 ? 는 . 자신이 받아야 된다고 . 적 ? 형 ? 의 : 양자로 간 김호규와 적형수를 상대로 소송 , 을 제기 , 했다 : .","{'word': '김성근', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '김호규', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}",per:other_family,wikipedia
